      Time        Reactivity      Generation  Normalization     Relative
                                    Time         Factor          Power
   9.810000E-01   6.281184E-01   2.581771E-05   9.598506E-01   2.639850E-01
   9.820000E-01   6.277537E-01   2.581778E-05   9.598541E-01   2.637443E-01
   9.830000E-01   6.273841E-01   2.581784E-05   9.598578E-01   2.635049E-01
   9.840000E-01   6.270221E-01   2.581791E-05   9.598613E-01   2.632668E-01
   9.850000E-01   6.266552E-01   2.581797E-05   9.598649E-01   2.630300E-01
   9.860000E-01   6.262958E-01   2.581804E-05   9.598683E-01   2.627945E-01
   9.870000E-01   6.259316E-01   2.581810E-05   9.598718E-01   2.625603E-01
   9.880000E-01   6.255748E-01   2.581816E-05   9.598752E-01   2.623274E-01
   9.890000E-01   6.252132E-01   2.581822E-05   9.598786E-01   2.620957E-01
   9.900000E-01   6.248591E-01   2.581829E-05   9.598818E-01   2.618652E-01
   9.910000E-01   6.245001E-01   2.581835E-05   9.598852E-01   2.616361E-01
   9.920000E-01   6.241486E-01   2.581841E-05   9.598884E-01   2.614081E-01
   9.930000E-01   6.237922E-01   2.581847E-05   9.598916E-01   2.611815E-01
   9.940000E-01   6.234433E-01   2.581854E-05   9.598947E-01   2.609560E-01
   9.950000E-01   6.230895E-01   2.581860E-05   9.598979E-01   2.607318E-01
   9.960000E-01   6.227431E-01   2.581866E-05   9.599010E-01   2.605087E-01
   9.970000E-01   6.223919E-01   2.581872E-05   9.599041E-01   2.602869E-01
   9.980000E-01   6.220481E-01   2.581878E-05   9.599070E-01   2.600662E-01
   9.990000E-01   6.216994E-01   2.581884E-05   9.599101E-01   2.598468E-01
   1.000000E+00   6.213582E-01   2.581890E-05   9.599130E-01   2.596285E-01
   1.001000E+00   6.210120E-01   2.581896E-05   9.599160E-01   2.594115E-01
   1.002000E+00   6.206733E-01   2.581902E-05   9.599188E-01   2.591955E-01
   1.003000E+00   6.203296E-01   2.581907E-05   9.599217E-01   2.589808E-01
   1.004000E+00   6.199934E-01   2.581913E-05   9.599244E-01   2.587672E-01
   1.005000E+00   6.196522E-01   2.581919E-05   9.599273E-01   2.585548E-01
   1.006000E+00   6.193185E-01   2.581925E-05   9.599299E-01   2.583434E-01
   1.007000E+00   6.189798E-01   2.581931E-05   9.599327E-01   2.581333E-01
   1.008000E+00   6.186486E-01   2.581936E-05   9.599353E-01   2.579242E-01
   1.009000E+00   6.183123E-01   2.581942E-05   9.599381E-01   2.577163E-01
   1.010000E+00   6.179835E-01   2.581948E-05   9.599406E-01   2.575094E-01
   1.011000E+00   6.176498E-01   2.581953E-05   9.599433E-01   2.573037E-01
   1.012000E+00   6.173234E-01   2.581959E-05   9.599457E-01   2.570991E-01
   1.013000E+00   6.169920E-01   2.581965E-05   9.599483E-01   2.568956E-01
   1.014000E+00   6.166681E-01   2.581970E-05   9.599507E-01   2.566931E-01
   1.015000E+00   6.163392E-01   2.581976E-05   9.599533E-01   2.564918E-01
   1.016000E+00   6.160176E-01   2.581981E-05   9.599556E-01   2.562915E-01
   1.017000E+00   6.156911E-01   2.581987E-05   9.599581E-01   2.560923E-01
   1.018000E+00   6.153719E-01   2.581992E-05   9.599604E-01   2.558941E-01
   1.019000E+00   6.150477E-01   2.581997E-05   9.599628E-01   2.556970E-01
   1.020000E+00   6.147309E-01   2.582003E-05   9.599650E-01   2.555009E-01
   1.021000E+00   6.144091E-01   2.582008E-05   9.599674E-01   2.553059E-01
   1.022000E+00   6.140947E-01   2.582014E-05   9.599696E-01   2.551119E-01
   1.023000E+00   6.137752E-01   2.582019E-05   9.599719E-01   2.549189E-01
   1.024000E+00   6.134631E-01   2.582024E-05   9.599740E-01   2.547270E-01
   1.025000E+00   6.131459E-01   2.582030E-05   9.599762E-01   2.545361E-01
   1.026000E+00   6.128361E-01   2.582035E-05   9.599783E-01   2.543461E-01
   1.027000E+00   6.125212E-01   2.582040E-05   9.599805E-01   2.541572E-01
   1.028000E+00   6.122137E-01   2.582045E-05   9.599825E-01   2.539693E-01
   1.029000E+00   6.119012E-01   2.582050E-05   9.599847E-01   2.537824E-01
   1.030000E+00   6.115959E-01   2.582056E-05   9.599866E-01   2.535964E-01
   1.031000E+00   6.112856E-01   2.582061E-05   9.599887E-01   2.534115E-01
   1.032000E+00   6.109827E-01   2.582066E-05   9.599906E-01   2.532274E-01
   1.033000E+00   6.106746E-01   2.582071E-05   9.599927E-01   2.530444E-01
   1.034000E+00   6.103739E-01   2.582076E-05   9.599945E-01   2.528623E-01
   1.035000E+00   6.100681E-01   2.582081E-05   9.599966E-01   2.526812E-01
   1.036000E+00   6.097696E-01   2.582086E-05   9.599984E-01   2.525011E-01
   1.037000E+00   6.094660E-01   2.582091E-05   9.600003E-01   2.523219E-01
   1.038000E+00   6.091697E-01   2.582096E-05   9.600021E-01   2.521435E-01
   1.039000E+00   6.088683E-01   2.582101E-05   9.600040E-01   2.519662E-01
   1.040000E+00   6.085742E-01   2.582106E-05   9.600057E-01   2.517898E-01
   1.041000E+00   6.082750E-01   2.582110E-05   9.600076E-01   2.516143E-01
   1.042000E+00   6.079830E-01   2.582115E-05   9.600093E-01   2.514397E-01
   1.043000E+00   6.076860E-01   2.582120E-05   9.600111E-01   2.512660E-01
   1.044000E+00   6.073962E-01   2.582125E-05   9.600127E-01   2.510932E-01
   1.045000E+00   6.071013E-01   2.582130E-05   9.600145E-01   2.509213E-01
   1.046000E+00   6.068137E-01   2.582134E-05   9.600161E-01   2.507503E-01
   1.047000E+00   6.065209E-01   2.582139E-05   9.600178E-01   2.505803E-01
   1.048000E+00   6.062354E-01   2.582144E-05   9.600194E-01   2.504110E-01
   1.049000E+00   6.059447E-01   2.582148E-05   9.600211E-01   2.502427E-01
   1.050000E+00   6.056613E-01   2.582153E-05   9.600226E-01   2.500752E-01
   1.051000E+00   6.053727E-01   2.582158E-05   9.600243E-01   2.499086E-01
   1.052000E+00   6.050914E-01   2.582162E-05   9.600258E-01   2.497429E-01
   1.053000E+00   6.048048E-01   2.582167E-05   9.600274E-01   2.495780E-01
   1.054000E+00   6.045256E-01   2.582171E-05   9.600288E-01   2.494139E-01
   1.055000E+00   6.042411E-01   2.582176E-05   9.600304E-01   2.492508E-01
   1.056000E+00   6.039639E-01   2.582181E-05   9.600318E-01   2.490884E-01
   1.057000E+00   6.036815E-01   2.582185E-05   9.600334E-01   2.489269E-01
   1.058000E+00   6.034063E-01   2.582189E-05   9.600348E-01   2.487662E-01
   1.059000E+00   6.031260E-01   2.582194E-05   9.600363E-01   2.486064E-01
   1.060000E+00   6.028528E-01   2.582198E-05   9.600376E-01   2.484473E-01
   1.061000E+00   6.025744E-01   2.582203E-05   9.600391E-01   2.482891E-01
   1.062000E+00   6.023033E-01   2.582207E-05   9.600404E-01   2.481316E-01
   1.063000E+00   6.020269E-01   2.582211E-05   9.600419E-01   2.479751E-01
   1.064000E+00   6.017577E-01   2.582216E-05   9.600432E-01   2.478192E-01
   1.065000E+00   6.014832E-01   2.582220E-05   9.600446E-01   2.476642E-01
   1.066000E+00   6.012160E-01   2.582224E-05   9.600459E-01   2.475100E-01
   1.067000E+00   6.009436E-01   2.582228E-05   9.600473E-01   2.473566E-01
   1.068000E+00   6.006783E-01   2.582233E-05   9.600485E-01   2.472039E-01
   1.069000E+00   6.004077E-01   2.582237E-05   9.600499E-01   2.470520E-01
   1.070000E+00   6.001444E-01   2.582241E-05   9.600511E-01   2.469009E-01
   1.071000E+00   5.998758E-01   2.582245E-05   9.600524E-01   2.467506E-01
   1.072000E+00   5.996144E-01   2.582250E-05   9.600536E-01   2.466010E-01
   1.073000E+00   5.993476E-01   2.582254E-05   9.600549E-01   2.464522E-01
   1.074000E+00   5.990881E-01   2.582258E-05   9.600560E-01   2.463041E-01
   1.075000E+00   5.988233E-01   2.582262E-05   9.600574E-01   2.461568E-01
   1.076000E+00   5.985656E-01   2.582266E-05   9.600585E-01   2.460102E-01
   1.077000E+00   5.983026E-01   2.582270E-05   9.600598E-01   2.458644E-01
   1.078000E+00   5.980468E-01   2.582274E-05   9.600608E-01   2.457192E-01
   1.079000E+00   5.977857E-01   2.582278E-05   9.600621E-01   2.455749E-01
   1.080000E+00   5.975318E-01   2.582282E-05   9.600632E-01   2.454312E-01
   1.081000E+00   5.972725E-01   2.582286E-05   9.600644E-01   2.452883E-01
   1.082000E+00   5.970203E-01   2.582290E-05   9.600655E-01   2.451461E-01
   1.083000E+00   5.967629E-01   2.582294E-05   9.600667E-01   2.450046E-01
   1.084000E+00   5.965126E-01   2.582298E-05   9.600677E-01   2.448638E-01
   1.085000E+00   5.962569E-01   2.582302E-05   9.600689E-01   2.447237E-01
   1.086000E+00   5.960084E-01   2.582306E-05   9.600699E-01   2.445843E-01
   1.087000E+00   5.957545E-01   2.582309E-05   9.600711E-01   2.444457E-01
   1.088000E+00   5.955077E-01   2.582313E-05   9.600721E-01   2.443077E-01
   1.089000E+00   5.952556E-01   2.582317E-05   9.600733E-01   2.441704E-01
   1.090000E+00   5.950106E-01   2.582321E-05   9.600742E-01   2.440337E-01
   1.091000E+00   5.947603E-01   2.582324E-05   9.600754E-01   2.438978E-01
   1.092000E+00   5.945170E-01   2.582328E-05   9.600763E-01   2.437625E-01
   1.093000E+00   5.942684E-01   2.582332E-05   9.600775E-01   2.436279E-01
   1.094000E+00   5.940268E-01   2.582336E-05   9.600784E-01   2.434940E-01
   1.095000E+00   5.937799E-01   2.582339E-05   9.600795E-01   2.433607E-01
   1.096000E+00   5.935401E-01   2.582343E-05   9.600804E-01   2.432281E-01
   1.097000E+00   5.932949E-01   2.582347E-05   9.600816E-01   2.430961E-01
   1.098000E+00   5.930567E-01   2.582350E-05   9.600825E-01   2.429648E-01
   1.099000E+00   5.928132E-01   2.582354E-05   9.600836E-01   2.428342E-01
   1.100000E+00   5.925767E-01   2.582358E-05   9.600844E-01   2.427041E-01
   1.101000E+00   5.923349E-01   2.582361E-05   9.600855E-01   2.425748E-01
   1.102000E+00   5.921001E-01   2.582365E-05   9.600864E-01   2.424460E-01
   1.103000E+00   5.918599E-01   2.582368E-05   9.600875E-01   2.423179E-01
   1.104000E+00   5.916267E-01   2.582372E-05   9.600884E-01   2.421904E-01
   1.105000E+00   5.913882E-01   2.582375E-05   9.600894E-01   2.420635E-01
   1.106000E+00   5.911566E-01   2.582379E-05   9.600903E-01   2.419373E-01
   1.107000E+00   5.909197E-01   2.582382E-05   9.600913E-01   2.418117E-01
   1.108000E+00   5.906897E-01   2.582386E-05   9.600922E-01   2.416866E-01
   1.109000E+00   5.904544E-01   2.582389E-05   9.600932E-01   2.415622E-01
   1.110000E+00   5.902260E-01   2.582393E-05   9.600941E-01   2.414384E-01
   1.111000E+00   5.899923E-01   2.582396E-05   9.600951E-01   2.413152E-01
   1.112000E+00   5.897655E-01   2.582399E-05   9.600960E-01   2.411926E-01
   1.113000E+00   5.895333E-01   2.582403E-05   9.600970E-01   2.410706E-01
   1.114000E+00   5.893081E-01   2.582406E-05   9.600978E-01   2.409491E-01
   1.115000E+00   5.890775E-01   2.582409E-05   9.600988E-01   2.408283E-01
   1.116000E+00   5.888538E-01   2.582413E-05   9.600997E-01   2.407080E-01
   1.117000E+00   5.886248E-01   2.582416E-05   9.601007E-01   2.405884E-01
   1.118000E+00   5.884026E-01   2.582419E-05   9.601015E-01   2.404692E-01
   1.119000E+00   5.881751E-01   2.582422E-05   9.601025E-01   2.403507E-01
   1.120000E+00   5.879544E-01   2.582426E-05   9.601033E-01   2.402327E-01
   1.121000E+00   5.877284E-01   2.582429E-05   9.601043E-01   2.401154E-01
   1.122000E+00   5.875092E-01   2.582432E-05   9.601051E-01   2.399985E-01
   1.123000E+00   5.872847E-01   2.582435E-05   9.601061E-01   2.398822E-01
   1.124000E+00   5.870670E-01   2.582439E-05   9.601069E-01   2.397665E-01
   1.125000E+00   5.868440E-01   2.582442E-05   9.601080E-01   2.396513E-01
   1.126000E+00   5.866277E-01   2.582445E-05   9.601087E-01   2.395367E-01
   1.127000E+00   5.864062E-01   2.582448E-05   9.601098E-01   2.394226E-01
   1.128000E+00   5.861914E-01   2.582451E-05   9.601105E-01   2.393090E-01
   1.129000E+00   5.859713E-01   2.582454E-05   9.601115E-01   2.391961E-01
   1.130000E+00   5.857579E-01   2.582457E-05   9.601123E-01   2.390836E-01
   1.131000E+00   5.855393E-01   2.582460E-05   9.601133E-01   2.389717E-01
   1.132000E+00   5.853273E-01   2.582464E-05   9.601141E-01   2.388602E-01
   1.133000E+00   5.851101E-01   2.582467E-05   9.601151E-01   2.387494E-01
   1.134000E+00   5.848996E-01   2.582470E-05   9.601159E-01   2.386390E-01
   1.135000E+00   5.846837E-01   2.582473E-05   9.601169E-01   2.385291E-01
   1.136000E+00   5.844746E-01   2.582476E-05   9.601177E-01   2.384198E-01
   1.137000E+00   5.842601E-01   2.582479E-05   9.601187E-01   2.383110E-01
   1.138000E+00   5.840523E-01   2.582482E-05   9.601195E-01   2.382026E-01
   1.139000E+00   5.838393E-01   2.582484E-05   9.601205E-01   2.380949E-01
   1.140000E+00   5.836329E-01   2.582488E-05   9.601213E-01   2.379875E-01
   1.141000E+00   5.834211E-01   2.582490E-05   9.601223E-01   2.378808E-01
   1.142000E+00   5.832161E-01   2.582493E-05   9.601231E-01   2.377744E-01
   1.143000E+00   5.830057E-01   2.582496E-05   9.601241E-01   2.376686E-01
   1.144000E+00   5.828020E-01   2.582499E-05   9.601249E-01   2.375633E-01
   1.145000E+00   5.825929E-01   2.582502E-05   9.601259E-01   2.374585E-01
   1.146000E+00   5.823905E-01   2.582505E-05   9.601267E-01   2.373541E-01
   1.147000E+00   5.821828E-01   2.582508E-05   9.601278E-01   2.372502E-01
   1.148000E+00   5.819816E-01   2.582511E-05   9.601285E-01   2.371468E-01
   1.149000E+00   5.817752E-01   2.582513E-05   9.601296E-01   2.370439E-01
   1.150000E+00   5.815754E-01   2.582516E-05   9.601304E-01   2.369414E-01
   1.151000E+00   5.813703E-01   2.582519E-05   9.601314E-01   2.368395E-01
   1.152000E+00   5.811717E-01   2.582522E-05   9.601322E-01   2.367379E-01
   1.153000E+00   5.809679E-01   2.582524E-05   9.601332E-01   2.366369E-01
   1.154000E+00   5.807705E-01   2.582527E-05   9.601341E-01   2.365363E-01
   1.155000E+00   5.805679E-01   2.582530E-05   9.601351E-01   2.364362E-01
   1.156000E+00   5.803719E-01   2.582533E-05   9.601359E-01   2.363365E-01
   1.157000E+00   5.801705E-01   2.582535E-05   9.601370E-01   2.362373E-01
   1.158000E+00   5.799757E-01   2.582538E-05   9.601378E-01   2.361385E-01
   1.159000E+00   5.797756E-01   2.582541E-05   9.601388E-01   2.360402E-01
   1.160000E+00   5.795820E-01   2.582543E-05   9.601397E-01   2.359423E-01
   1.161000E+00   5.793831E-01   2.582546E-05   9.601407E-01   2.358449E-01
   1.162000E+00   5.791906E-01   2.582549E-05   9.601416E-01   2.357478E-01
   1.163000E+00   5.789930E-01   2.582551E-05   9.601426E-01   2.356513E-01
   1.164000E+00   5.788017E-01   2.582554E-05   9.601435E-01   2.355551E-01
   1.165000E+00   5.786053E-01   2.582556E-05   9.601446E-01   2.354594E-01
   1.166000E+00   5.784152E-01   2.582559E-05   9.601454E-01   2.353641E-01
   1.167000E+00   5.782199E-01   2.582562E-05   9.601465E-01   2.352693E-01
   1.168000E+00   5.780310E-01   2.582564E-05   9.601473E-01   2.351748E-01
   1.169000E+00   5.778368E-01   2.582567E-05   9.601484E-01   2.350809E-01
   1.170000E+00   5.776491E-01   2.582569E-05   9.601493E-01   2.349872E-01
   1.171000E+00   5.774561E-01   2.582572E-05   9.601504E-01   2.348941E-01
   1.172000E+00   5.772695E-01   2.582574E-05   9.601513E-01   2.348013E-01
   1.173000E+00   5.770776E-01   2.582577E-05   9.601524E-01   2.347089E-01
   1.174000E+00   5.768921E-01   2.582579E-05   9.601533E-01   2.346170E-01
   1.175000E+00   5.767014E-01   2.582582E-05   9.601544E-01   2.345254E-01
   1.176000E+00   5.765170E-01   2.582584E-05   9.601553E-01   2.344343E-01
   1.177000E+00   5.763274E-01   2.582587E-05   9.601564E-01   2.343435E-01
   1.178000E+00   5.761441E-01   2.582589E-05   9.601573E-01   2.342532E-01
   1.179000E+00   5.759557E-01   2.582592E-05   9.601585E-01   2.341632E-01
   1.180000E+00   5.757734E-01   2.582594E-05   9.601594E-01   2.340736E-01
   1.181000E+00   5.755860E-01   2.582596E-05   9.601605E-01   2.339845E-01
   1.182000E+00   5.754049E-01   2.582599E-05   9.601614E-01   2.338957E-01
   1.183000E+00   5.752186E-01   2.582601E-05   9.601626E-01   2.338073E-01
   1.184000E+00   5.750385E-01   2.582604E-05   9.601635E-01   2.337193E-01
   1.185000E+00   5.748532E-01   2.582606E-05   9.601647E-01   2.336316E-01
   1.186000E+00   5.746742E-01   2.582608E-05   9.601656E-01   2.335443E-01
   1.187000E+00   5.744900E-01   2.582611E-05   9.601668E-01   2.334575E-01
   1.188000E+00   5.743119E-01   2.582613E-05   9.601678E-01   2.333709E-01
   1.189000E+00   5.741288E-01   2.582615E-05   9.601690E-01   2.332848E-01
   1.190000E+00   5.739518E-01   2.582618E-05   9.601699E-01   2.331990E-01
   1.191000E+00   5.737696E-01   2.582620E-05   9.601712E-01   2.331136E-01
   1.192000E+00   5.735936E-01   2.582622E-05   9.601721E-01   2.330286E-01
   1.193000E+00   5.734125E-01   2.582625E-05   9.601733E-01   2.329439E-01
   1.194000E+00   5.732375E-01   2.582627E-05   9.601743E-01   2.328595E-01
   1.195000E+00   5.730574E-01   2.582629E-05   9.601756E-01   2.327756E-01
   1.196000E+00   5.728834E-01   2.582631E-05   9.601766E-01   2.326920E-01
   1.197000E+00   5.727043E-01   2.582634E-05   9.601778E-01   2.326087E-01
   1.198000E+00   5.725313E-01   2.582636E-05   9.601788E-01   2.325258E-01
   1.199000E+00   5.723531E-01   2.582638E-05   9.601801E-01   2.324432E-01
   1.200000E+00   5.721810E-01   2.582640E-05   9.601811E-01   2.323610E-01
   1.201000E+00   5.720039E-01   2.582642E-05   9.601824E-01   2.322791E-01
   1.202000E+00   5.718328E-01   2.582645E-05   9.601834E-01   2.321976E-01
   1.203000E+00   5.716566E-01   2.582647E-05   9.601847E-01   2.321164E-01
   1.204000E+00   5.714864E-01   2.582649E-05   9.601857E-01   2.320355E-01
   1.205000E+00   5.713111E-01   2.582651E-05   9.601870E-01   2.319550E-01
   1.206000E+00   5.711418E-01   2.582653E-05   9.601881E-01   2.318748E-01
   1.207000E+00   5.709675E-01   2.582655E-05   9.601894E-01   2.317950E-01
   1.208000E+00   5.707992E-01   2.582658E-05   9.601905E-01   2.317154E-01
   1.209000E+00   5.706258E-01   2.582660E-05   9.601918E-01   2.316363E-01
   1.210000E+00   5.704583E-01   2.582662E-05   9.601929E-01   2.315574E-01
   1.211000E+00   5.702858E-01   2.582664E-05   9.601942E-01   2.314788E-01
   1.212000E+00   5.701193E-01   2.582666E-05   9.601953E-01   2.314006E-01
   1.213000E+00   5.699477E-01   2.582668E-05   9.601967E-01   2.313227E-01
   1.214000E+00   5.697820E-01   2.582670E-05   9.601978E-01   2.312451E-01
   1.215000E+00   5.696114E-01   2.582672E-05   9.601992E-01   2.311678E-01
   1.216000E+00   5.694465E-01   2.582674E-05   9.602003E-01   2.310908E-01
   1.217000E+00   5.692768E-01   2.582676E-05   9.602017E-01   2.310142E-01
   1.218000E+00   5.691128E-01   2.582679E-05   9.602028E-01   2.309378E-01
   1.219000E+00   5.689439E-01   2.582681E-05   9.602042E-01   2.308618E-01
   1.220000E+00   5.687808E-01   2.582683E-05   9.602053E-01   2.307860E-01
   1.221000E+00   5.686127E-01   2.582685E-05   9.602068E-01   2.307106E-01
   1.222000E+00   5.684504E-01   2.582687E-05   9.602079E-01   2.306355E-01
   1.223000E+00   5.682832E-01   2.582689E-05   9.602094E-01   2.305607E-01
   1.224000E+00   5.681218E-01   2.582691E-05   9.602105E-01   2.304861E-01
   1.225000E+00   5.679554E-01   2.582693E-05   9.602120E-01   2.304119E-01
   1.226000E+00   5.677948E-01   2.582695E-05   9.602132E-01   2.303379E-01
   1.227000E+00   5.676293E-01   2.582697E-05   9.602146E-01   2.302643E-01
   1.228000E+00   5.674694E-01   2.582699E-05   9.602158E-01   2.301909E-01
   1.229000E+00   5.673048E-01   2.582700E-05   9.602173E-01   2.301179E-01
   1.230000E+00   5.671457E-01   2.582702E-05   9.602185E-01   2.300450E-01
   1.231000E+00   5.669818E-01   2.582704E-05   9.602200E-01   2.299726E-01
   1.232000E+00   5.668236E-01   2.582706E-05   9.602212E-01   2.299003E-01
   1.233000E+00   5.666605E-01   2.582708E-05   9.602227E-01   2.298284E-01
